SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME
2022-23,1628975,Jevon Carter,MIL,0022200924,BKN,W,19.65,4,6,0.667,3,4,0.75,0,0,0.0,1,1,0,1,2,11,18,15.4,4651,2023-02-28T00:00:00,0
2022-23,1631260,AJ Green,MIL,0022200924,BKN,W,3.316666666666667,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,-1,5.4,6907,2023-02-28T00:00:00,0
2022-23,1630169,Tyrese Haliburton,IND,0022200929,DAL,W,34.84,9,18,0.5,2,6,0.333,12,15,0.8,0,7,6,0,1,32,-1,52.4,1058,2023-02-28T00:00:00,0
2022-23,1631113,Kennedy Chandler,MEM,0022200927,LAL,W,0.9833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,7197,2023-02-28T00:00:00,1
2022-23,1628984,Devonte' Graham,SAS,0022200930,UTA,W,24.266666666666666,3,8,0.375,1,4,0.25,5,6,0.833,0,1,3,1,1,12,-1,16.7,3589,2023-02-28T00:00:00,0
2022-23,1631128,Christian Braun,DEN,0022200926,HOU,W,5.116666666666666,1,1,1.0,0,0,0.0,2,2,1.0,0,1,0,0,0,4,-2,5.2,6673,2023-02-28T00:00:00,0
2022-23,1630557,Corey Kispert,WAS,0022200923,ATL,W,24.9,3,7,0.429,3,5,0.6,0,0,0.0,1,5,0,0,1,9,-1,16.2,3441,2023-02-28T00:00:00,0
2022-23,1627752,Taurean Prince,MIN,0022200932,LAC,W,23.183333333333334,4,11,0.364,1,3,0.333,1,2,0.5,1,0,0,0,3,10,3,14.2,3844,2023-02-28T00:00:00,0
2022-23,1627827,Dorian Finney-Smith,BKN,0022200924,MIL,L,29.496666666666666,2,7,0.286,0,5,0.0,1,1,1.0,0,2,2,2,4,5,-17,14.4,2356,2023-02-28T00:00:00,1
2022-23,203932,Aaron Gordon,DEN,0022200926,HOU,W,21.066666666666666,5,7,0.714,0,0,0.0,1,2,0.5,2,5,5,0,1,11,19,26.9,4319,2023-02-28T00:00:00,0
2022-23,1626174,Christian Wood,DAL,0022200929,IND,L,18.316666666666666,5,13,0.385,0,5,0.0,2,2,1.0,0,6,1,2,4,12,-16,18.7,4946,2023-02-28T00:00:00,1
2022-23,1630168,Onyeka Okongwu,ATL,0022200923,WAS,L,12.781666666666666,1,4,0.25,0,0,0.0,1,1,1.0,3,3,1,1,5,3,-5,16.7,5840,2023-02-28T00:00:00,1
2022-23,1628978,Donte DiVincenzo,GSW,0022200931,POR,W,32.72833333333333,8,11,0.727,5,7,0.714,0,0,0.0,3,1,3,1,0,21,15,29.3,1566,2023-02-28T00:00:00,1
2022-23,1630541,Moses Moody,GSW,0022200931,POR,W,2.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,-1,0.0,6997,2023-02-28T00:00:00,1
2022-23,1631106,Tari Eason,HOU,0022200926,DEN,L,31.116666666666667,7,10,0.7,0,2,0.0,3,3,1.0,6,6,2,3,1,17,-8,34.4,1974,2023-02-28T00:00:00,1
2022-23,1628418,Thomas Bryant,DEN,0022200926,HOU,W,20.25,3,6,0.5,0,0,0.0,2,4,0.5,2,6,0,0,3,8,-10,23.6,4496,2023-02-28T00:00:00,0
2022-23,203482,Kelly Olynyk,UTA,0022200930,SAS,L,30.45,0,4,0.0,0,4,0.0,8,12,0.667,1,9,1,4,1,8,11,20.5,2122,2023-02-28T00:00:00,1
2022-23,1629308,Juan Toscano-Anderson,UTA,0022200930,SAS,L,7.4,0,3,0.0,0,1,0.0,0,0,0.0,0,1,0,0,1,0,-12,1.2,6426,2023-02-28T00:00:00,1
2022-23,1630534,Ochai Agbaji,UTA,0022200930,SAS,L,18.533333333333335,3,8,0.375,3,7,0.429,0,0,0.0,0,1,1,1,0,9,9,16.7,4890,2023-02-28T00:00:00,1
2022-23,1629018,Gary Trent Jr.,TOR,0022200925,CHI,W,27.75,6,13,0.462,5,11,0.455,2,2,1.0,1,4,1,2,2,19,0,30.5,2771,2023-02-28T00:00:00,1
2022-23,1628379,Luke Kennard,MEM,0022200927,LAL,W,22.733333333333334,2,7,0.286,2,6,0.333,0,0,0.0,0,1,1,0,2,6,9,8.7,3939,2023-02-28T00:00:00,1
2022-23,203484,Kentavious Caldwell-Pope,DEN,0022200926,HOU,W,29.5,5,9,0.556,2,5,0.4,2,3,0.667,0,1,6,1,0,14,18,29.2,2352,2023-02-28T00:00:00,0
2022-23,1629670,Jordan Nwora,IND,0022200929,DAL,W,28.841666666666665,6,10,0.6,3,4,0.75,1,1,1.0,0,3,1,0,1,16,2,21.1,2519,2023-02-28T00:00:00,0
2022-23,203085,Austin Rivers,MIN,0022200932,LAC,W,5.766666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,1,2,0,0,0,4,7.2,6609,2023-02-28T00:00:00,0
2022-23,1630537,Chris Duarte,IND,0022200929,DAL,W,6.5,0,2,0.0,0,2,0.0,0,0,0.0,0,0,1,0,0,0,2,1.5,6530,2023-02-28T00:00:00,0
2022-23,1630567,Scottie Barnes,TOR,0022200925,CHI,W,35.1,4,12,0.333,2,3,0.667,1,3,0.333,4,4,4,1,2,11,19,40.6,994,2023-02-28T00:00:00,1
2022-23,1628960,Grayson Allen,MIL,0022200924,BKN,W,26.7,3,6,0.5,1,4,0.25,0,1,0.0,1,1,2,1,2,7,3,17.4,3020,2023-02-28T00:00:00,0
2022-23,203497,Rudy Gobert,MIN,0022200932,LAC,W,29.233333333333334,7,11,0.636,0,0,0.0,2,6,0.333,2,5,0,3,4,16,3,27.4,2418,2023-02-28T00:00:00,0
2022-23,203501,Tim Hardaway Jr.,DAL,0022200929,IND,L,36.5,4,6,0.667,4,6,0.667,4,4,1.0,0,4,1,0,4,16,4,22.3,689,2023-02-28T00:00:00,1
2022-23,203200,Justin Holiday,DAL,0022200929,IND,L,14.803333333333333,0,3,0.0,0,2,0.0,0,2,0.0,1,2,1,2,0,0,1,9.1,5553,2023-02-28T00:00:00,1
2022-23,1630188,Jalen Smith,IND,0022200929,DAL,W,15.583333333333334,4,6,0.667,1,2,0.5,2,2,1.0,2,7,1,2,3,11,10,24.3,5416,2023-02-28T00:00:00,0
2022-23,1629642,Nassir Little,POR,0022200931,GSW,L,15.233333333333333,3,8,0.375,1,4,0.25,0,0,0.0,0,1,0,0,0,7,-8,11.2,5490,2023-02-28T00:00:00,0
2022-23,204456,T.J. McConnell,IND,0022200929,DAL,W,16.636666666666667,4,7,0.571,0,0,0.0,0,0,0.0,0,2,4,1,0,8,7,18.4,5243,2023-02-28T00:00:00,0
2022-23,1630182,Josh Green,DAL,0022200929,IND,L,22.043333333333333,4,5,0.8,0,0,0.0,0,0,0.0,1,5,2,0,3,8,-10,18.2,4113,2023-02-28T00:00:00,1
2022-23,1629008,Michael Porter Jr.,DEN,0022200926,HOU,W,23.0,7,11,0.636,3,6,0.5,0,0,0.0,1,3,2,3,1,17,22,27.8,3881,2023-02-28T00:00:00,0
2022-23,1630224,Jalen Green,HOU,0022200926,DEN,L,19.366666666666667,7,15,0.467,3,7,0.429,0,0,0.0,0,2,5,0,0,17,-17,29.9,4703,2023-02-28T00:00:00,1
2022-23,1630228,Jonathan Kuminga,GSW,0022200931,POR,W,25.026666666666667,8,10,0.8,0,0,0.0,0,1,0.0,0,3,0,1,3,16,4,21.6,3409,2023-02-28T00:00:00,1
2022-23,203115,Will Barton,TOR,0022200925,CHI,W,4.05,0,1,0.0,0,1,0.0,0,0,0.0,0,0,1,0,0,0,-4,1.5,6818,2023-02-28T00:00:00,1
2022-23,1630581,Josh Giddey,OKC,0022200928,SAC,L,19.45,4,10,0.4,0,0,0.0,0,2,0.0,3,3,5,1,3,8,-32,24.7,4682,2023-02-28T00:00:00,1
2022-23,1629659,Talen Horton-Tucker,UTA,0022200930,SAS,L,29.933333333333334,7,14,0.5,2,3,0.667,0,0,0.0,0,3,3,7,0,16,14,29.1,2250,2023-02-28T00:00:00,1
2022-23,1629655,Daniel Gafford,WAS,0022200923,ATL,W,34.30166666666667,5,6,0.833,0,0,0.0,3,4,0.75,4,8,2,2,2,13,4,40.4,1166,2023-02-28T00:00:00,0
2022-23,203937,Kyle Anderson,MIN,0022200932,LAC,W,25.916666666666668,6,12,0.5,0,1,0.0,0,0,0.0,1,9,3,2,4,12,-5,32.5,3192,2023-02-28T00:00:00,0
2022-23,1630553,Keon Johnson,POR,0022200931,GSW,L,12.821666666666667,2,4,0.5,0,1,0.0,0,0,0.0,0,0,3,3,4,4,-18,5.5,5832,2023-02-28T00:00:00,0
2022-23,1627783,Pascal Siakam,TOR,0022200925,CHI,W,34.28333333333333,7,18,0.389,1,5,0.2,5,6,0.833,3,5,3,1,3,20,3,36.1,1170,2023-02-28T00:00:00,1
2022-23,1629056,Terence Davis,SAC,0022200928,OKC,W,9.633333333333333,0,5,0.0,0,5,0.0,0,0,0.0,0,2,0,1,0,0,-10,1.4,6213,2023-02-28T00:00:00,0
2022-23,1630586,Usman Garuba,HOU,0022200926,DEN,L,13.84,1,4,0.25,1,1,1.0,0,0,0.0,1,6,1,2,3,3,13,16.9,5686,2023-02-28T00:00:00,1
2022-23,1626171,Bobby Portis,MIL,0022200924,BKN,W,15.716666666666667,2,7,0.286,1,2,0.5,1,3,0.333,1,5,1,0,1,6,0,17.7,5395,2023-02-28T00:00:00,0
2022-23,201950,Jrue Holiday,MIL,0022200924,BKN,W,30.266666666666666,7,12,0.583,0,2,0.0,0,0,0.0,0,3,8,4,1,14,1,25.6,2173,2023-02-28T00:00:00,0
2022-23,203939,Dwight Powell,DAL,0022200929,IND,L,11.921666666666667,3,5,0.6,0,0,0.0,2,3,0.667,3,0,3,0,2,8,-3,19.1,5980,2023-02-28T00:00:00,1
2022-23,1630231,KJ Martin,HOU,0022200926,DEN,L,26.833333333333332,7,13,0.538,0,2,0.0,1,1,1.0,2,1,2,0,2,15,-3,27.6,2996,2023-02-28T00:00:00,1
2022-23,1628374,Lauri Markkanen,UTA,0022200930,SAS,L,35.05,9,21,0.429,4,8,0.5,6,8,0.75,3,7,1,3,1,28,5,41.5,1011,2023-02-28T00:00:00,1
2022-23,1626167,Myles Turner,IND,0022200929,DAL,W,32.416666666666664,10,13,0.769,1,2,0.5,3,4,0.75,0,7,1,1,5,24,-8,47.9,1637,2023-02-28T00:00:00,0
2022-23,1628449,Chris Boucher,TOR,0022200925,CHI,W,13.766666666666667,3,5,0.6,3,5,0.6,0,0,0.0,1,0,1,2,2,9,0,12.7,5695,2023-02-28T00:00:00,1
2022-23,1630559,Austin Reaves,LAL,0022200927,MEM,L,27.0,5,8,0.625,4,7,0.571,3,3,1.0,0,2,7,4,2,17,-17,31.9,2955,2023-02-28T00:00:00,0
2022-23,201976,Patrick Beverley,CHI,0022200925,TOR,L,29.15,3,6,0.5,1,4,0.25,1,2,0.5,0,7,4,1,3,8,2,24.4,2436,2023-02-28T00:00:00,0
2022-23,203471,Dennis Schroder,LAL,0022200927,MEM,L,32.3,4,11,0.364,1,4,0.25,1,1,1.0,0,4,10,6,4,10,-1,23.8,1662,2023-02-28T00:00:00,0
2022-23,1631114,Jalen Williams,OKC,0022200928,SAC,L,32.733333333333334,9,16,0.563,1,3,0.333,8,9,0.889,1,4,8,1,3,27,5,50.0,1562,2023-02-28T00:00:00,1
2022-23,202704,Reggie Jackson,DEN,0022200926,HOU,W,25.383333333333333,4,11,0.364,1,4,0.25,0,0,0.0,0,0,8,1,1,9,1,26.0,3322,2023-02-28T00:00:00,0
2022-23,203210,JaMychal Green,GSW,0022200931,POR,W,4.605,1,2,0.5,0,0,0.0,0,0,0.0,2,0,1,1,1,2,-11,4.9,6732,2023-02-28T00:00:00,1
2022-23,1631102,TyTy Washington Jr.,HOU,0022200926,DEN,L,28.336666666666666,5,10,0.5,2,5,0.4,0,0,0.0,0,1,5,1,0,12,-4,22.7,2632,2023-02-28T00:00:00,1
2022-23,203081,Damian Lillard,POR,0022200931,GSW,L,35.178333333333335,9,21,0.429,2,7,0.286,5,5,1.0,3,0,7,2,4,25,0,46.1,977,2023-02-28T00:00:00,0
2022-23,1630183,Jaden McDaniels,MIN,0022200932,LAC,W,35.233333333333334,8,12,0.667,2,5,0.4,2,2,1.0,1,5,2,2,1,20,4,34.2,962,2023-02-28T00:00:00,0
2022-23,1628969,Mikal Bridges,BKN,0022200924,MIL,L,36.651666666666664,11,19,0.579,3,7,0.429,6,7,0.857,1,1,5,2,1,31,-4,44.9,656,2023-02-28T00:00:00,1
2022-23,201569,Eric Gordon,LAC,0022200932,MIN,L,7.443333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,-13,1.2,6423,2023-02-28T00:00:00,1
2022-23,1631117,Walker Kessler,UTA,0022200930,SAS,L,32.583333333333336,4,7,0.571,0,0,0.0,2,4,0.5,6,9,2,0,5,10,5,37.0,1600,2023-02-28T00:00:00,1
2022-23,1630217,Desmond Bane,MEM,0022200927,LAL,W,30.17,7,13,0.538,0,2,0.0,2,3,0.667,0,5,3,0,2,16,11,41.5,2196,2023-02-28T00:00:00,1
2022-23,1628384,OG Anunoby,TOR,0022200925,CHI,W,33.85,6,13,0.462,2,4,0.5,3,4,0.75,3,5,2,3,5,17,16,29.6,1274,2023-02-28T00:00:00,1
2022-23,1629027,Trae Young,ATL,0022200923,WAS,L,34.16833333333334,11,26,0.423,2,6,0.333,7,8,0.875,1,1,7,4,2,31,-8,42.9,1185,2023-02-28T00:00:00,1
2022-23,1628972,Troy Brown Jr.,LAL,0022200927,MEM,L,26.45,1,8,0.125,0,4,0.0,0,0,0.0,2,1,0,1,0,2,-7,4.6,3089,2023-02-28T00:00:00,0
2022-23,1630173,Precious Achiuwa,TOR,0022200925,CHI,W,12.216666666666667,2,6,0.333,0,1,0.0,0,0,0.0,3,0,0,0,1,4,-14,7.6,5925,2023-02-28T00:00:00,1
2022-23,202331,Paul George,LAC,0022200932,MIN,L,34.86666666666667,10,21,0.476,3,8,0.375,2,4,0.5,0,6,3,3,1,25,-1,42.7,1052,2023-02-28T00:00:00,1
2022-23,1627749,Dejounte Murray,ATL,0022200923,WAS,L,35.03333333333333,7,18,0.389,1,6,0.167,0,0,0.0,1,1,5,1,1,15,3,23.9,1014,2023-02-28T00:00:00,1
2022-23,1631097,Bennedict Mathurin,IND,0022200929,DAL,W,26.408333333333335,1,7,0.143,0,2,0.0,4,4,1.0,1,3,1,2,1,6,9,10.3,3096,2023-02-28T00:00:00,0
2022-23,203110,Draymond Green,GSW,0022200931,POR,W,32.178333333333335,4,5,0.8,1,2,0.5,3,4,0.75,0,9,8,3,5,12,26,43.8,1705,2023-02-28T00:00:00,1
2022-23,1627826,Ivica Zubac,LAC,0022200932,MIN,L,28.45,5,7,0.714,0,0,0.0,2,2,1.0,3,6,1,2,3,12,3,31.3,2598,2023-02-28T00:00:00,1
2022-23,1630549,Day'Ron Sharpe,BKN,0022200924,MIL,L,7.266666666666667,1,2,0.5,0,0,0.0,0,0,0.0,1,2,0,1,3,2,-6,7.6,6447,2023-02-28T00:00:00,1
2022-23,1629673,Jordan Poole,GSW,0022200931,POR,W,32.623333333333335,10,24,0.417,3,10,0.3,6,7,0.857,0,5,6,4,3,29,25,40.0,1594,2023-02-28T00:00:00,1
2022-23,1628971,Bruce Brown,DEN,0022200926,HOU,W,27.033333333333335,6,11,0.545,3,6,0.5,0,0,0.0,0,3,0,0,0,15,3,27.6,2946,2023-02-28T00:00:00,0
2022-23,202693,Markieff Morris,DAL,0022200929,IND,L,4.383333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,1,0,2,0,-5,1.5,6758,2023-02-28T00:00:00,1
2022-23,1629651,Nic Claxton,BKN,0022200924,MIL,L,30.836666666666666,4,6,0.667,0,0,0.0,1,2,0.5,1,6,4,1,1,9,0,40.4,2042,2023-02-28T00:00:00,1
2022-23,1629652,Luguentz Dort,OKC,0022200928,SAC,L,21.333333333333332,4,14,0.286,2,5,0.4,1,1,1.0,2,1,2,1,2,11,-28,16.6,4260,2023-02-28T00:00:00,1
2022-23,1630558,Davion Mitchell,SAC,0022200928,OKC,W,32.56666666666667,6,10,0.6,3,7,0.429,0,0,0.0,0,1,4,1,3,15,17,27.2,1602,2023-02-28T00:00:00,0
2022-23,1631116,Patrick Baldwin Jr.,GSW,0022200931,POR,W,6.766666666666667,0,2,0.0,0,2,0.0,0,0,0.0,0,1,0,1,0,0,0,0.2,6502,2023-02-28T00:00:00,1
2022-23,1629026,Kenrich Williams,OKC,0022200928,SAC,L,28.783333333333335,5,9,0.556,0,2,0.0,1,2,0.5,1,3,0,3,5,11,14,27.8,2532,2023-02-28T00:00:00,1
2022-23,1629723,John Konchar,MEM,0022200927,LAL,W,13.996666666666666,0,4,0.0,0,2,0.0,0,0,0.0,0,1,0,0,0,0,3,1.2,5664,2023-02-28T00:00:00,1
2022-23,1629646,Charles Bassey,SAS,0022200930,UTA,W,21.433333333333334,3,7,0.429,0,0,0.0,1,2,0.5,3,7,1,1,1,7,19,31.5,4238,2023-02-28T00:00:00,0
2022-23,1629640,Keldon Johnson,SAS,0022200930,UTA,W,35.416666666666664,12,19,0.632,0,4,0.0,1,3,0.333,0,4,3,1,4,25,-3,33.3,917,2023-02-28T00:00:00,0
2022-23,1630696,Dru Smith,BKN,0022200924,MIL,L,4.65,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,3,1,6.0,6727,2023-02-28T00:00:00,1
2022-23,202694,Marcus Morris Sr.,LAC,0022200932,MIN,L,21.333333333333332,0,3,0.0,0,3,0.0,2,2,1.0,0,3,0,2,2,2,0,9.6,4260,2023-02-28T00:00:00,1
2022-23,201572,Brook Lopez,MIL,0022200924,BKN,W,28.366666666666667,6,13,0.462,1,4,0.25,0,0,0.0,4,6,1,1,2,13,-6,31.5,2625,2023-02-28T00:00:00,0
2022-23,1629029,Luka Doncic,DAL,0022200929,IND,L,37.56666666666667,14,25,0.56,3,9,0.333,8,12,0.667,1,7,6,2,3,39,-2,58.6,490,2023-02-28T00:00:00,1
2022-23,203926,Doug McDermott,SAS,0022200930,UTA,W,28.033333333333335,7,14,0.5,5,9,0.556,0,0,0.0,0,3,0,1,3,19,19,21.6,2704,2023-02-28T00:00:00,0
2022-23,1627741,Buddy Hield,IND,0022200929,DAL,W,27.8,1,2,0.5,1,1,1.0,7,9,0.778,1,4,4,1,3,10,-4,24.0,2753,2023-02-28T00:00:00,0
2022-23,1631103,Malaki Branham,SAS,0022200930,UTA,W,21.25,2,5,0.4,0,1,0.0,0,0,0.0,1,2,1,2,2,4,0,10.1,4281,2023-02-28T00:00:00,0
2022-23,1629022,Lonnie Walker IV,LAL,0022200927,MEM,L,22.503333333333334,7,15,0.467,5,10,0.5,2,2,1.0,0,4,1,3,1,21,0,27.3,3992,2023-02-28T00:00:00,0
2022-23,1630245,Ayo Dosunmu,CHI,0022200925,TOR,L,19.666666666666668,5,7,0.714,0,1,0.0,0,0,0.0,1,5,2,1,2,10,5,25.2,4644,2023-02-28T00:00:00,0
2022-23,203084,Harrison Barnes,SAC,0022200928,OKC,W,37.13333333333333,8,13,0.615,4,5,0.8,9,10,0.9,1,8,3,2,0,29,14,45.3,551,2023-02-28T00:00:00,0
2022-23,1626145,Tyus Jones,MEM,0022200927,LAL,W,13.566666666666666,3,6,0.5,1,3,0.333,0,0,0.0,0,1,4,0,0,7,-2,20.2,5716,2023-02-28T00:00:00,1
2022-23,202681,Kyrie Irving,DAL,0022200929,IND,L,36.385,7,18,0.389,0,4,0.0,2,3,0.667,2,3,9,0,4,16,8,41.5,716,2023-02-28T00:00:00,1
2022-23,204060,Joe Ingles,MIL,0022200924,BKN,W,19.066666666666666,2,5,0.4,2,4,0.5,0,0,0.0,0,4,3,1,3,6,1,23.3,4784,2023-02-28T00:00:00,0
2022-23,1627734,Domantas Sabonis,SAC,0022200928,OKC,W,33.61666666666667,8,10,0.8,0,0,0.0,6,8,0.75,2,11,9,4,4,22,22,50.1,1329,2023-02-28T00:00:00,0
2022-23,1629134,Kendrick Nunn,WAS,0022200923,ATL,W,15.183333333333334,4,8,0.5,0,2,0.0,0,0,0.0,1,1,1,1,2,8,-2,10.9,5495,2023-02-28T00:00:00,0
2022-23,1630162,Anthony Edwards,MIN,0022200932,LAC,W,36.85,6,18,0.333,2,5,0.4,4,5,0.8,1,3,3,4,2,18,8,38.3,611,2023-02-28T00:00:00,0
2022-23,1629680,Matisse Thybulle,POR,0022200931,GSW,L,25.016666666666666,5,7,0.714,5,6,0.833,0,0,0.0,3,0,0,0,1,15,-6,27.6,3412,2023-02-28T00:00:00,0
2022-23,202696,Nikola Vucevic,CHI,0022200925,TOR,L,31.483333333333334,9,14,0.643,4,6,0.667,1,1,1.0,1,4,4,6,2,23,1,29.0,1890,2023-02-28T00:00:00,0
2022-23,1631119,Jaylin Williams,OKC,0022200928,SAC,L,17.31833333333333,3,8,0.375,0,3,0.0,0,0,0.0,0,3,0,0,2,6,-9,9.6,5127,2023-02-28T00:00:00,1
2022-23,1627751,Jakob Poeltl,TOR,0022200925,CHI,W,26.266666666666666,6,9,0.667,0,0,0.0,2,4,0.5,1,2,2,1,0,14,13,34.6,3120,2023-02-28T00:00:00,1
2022-23,203897,Zach LaVine,CHI,0022200925,TOR,L,37.78333333333333,6,12,0.5,1,5,0.2,4,4,1.0,0,2,3,2,0,17,-5,27.9,459,2023-02-28T00:00:00,0
2022-23,201144,Mike Conley,MIN,0022200932,LAC,W,29.233333333333334,2,8,0.25,2,5,0.4,0,0,0.0,1,4,7,1,0,6,3,30.5,2418,2023-02-28T00:00:00,0
2022-23,203109,Jae Crowder,MIL,0022200924,BKN,W,15.566666666666666,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,1,2,13,10.4,5420,2023-02-28T00:00:00,0
2022-23,1628389,Bam Adebayo,MIA,0022200920,PHI,W,32.233333333333334,4,14,0.286,0,0,0.0,5,6,0.833,2,5,2,5,3,13,-7,25.4,1688,2023-02-27T00:00:00,0
2022-23,1629003,Shake Milton,PHI,0022200920,MIA,L,10.318333333333333,1,3,0.333,0,0,0.0,1,2,0.5,0,0,0,0,2,3,-2,3.0,6149,2023-02-27T00:00:00,1
2022-23,1628401,Derrick White,BOS,0022200921,NYK,L,31.633333333333333,4,11,0.364,0,5,0.0,5,5,1.0,1,5,4,2,2,13,0,27.2,1850,2023-02-27T00:00:00,0
2022-23,1631109,Mark Williams,CHA,0022200919,DET,W,29.716666666666665,7,10,0.7,0,0,0.0,1,2,0.5,4,7,3,2,4,15,13,33.7,2301,2023-02-27T00:00:00,1
2022-23,1628404,Josh Hart,NYK,0022200921,BOS,W,26.765,5,8,0.625,2,3,0.667,0,0,0.0,1,4,5,1,0,12,15,30.5,3014,2023-02-27T00:00:00,1
2022-23,202692,Alec Burks,DET,0022200919,CHA,L,30.25,6,15,0.4,1,8,0.125,4,4,1.0,0,4,2,2,2,17,-3,25.8,2177,2023-02-27T00:00:00,0
2022-23,203935,Marcus Smart,BOS,0022200921,NYK,L,33.583333333333336,7,15,0.467,2,7,0.286,3,4,0.75,1,3,2,1,3,19,-8,34.8,1345,2023-02-27T00:00:00,0
2022-23,203585,Rodney McGruder,DET,0022200919,CHA,L,30.366666666666667,1,6,0.167,1,4,0.25,1,2,0.5,1,2,1,0,1,4,-13,12.1,2143,2023-02-27T00:00:00,0
2022-23,1630194,Paul Reed,PHI,0022200920,MIA,L,13.366666666666667,2,4,0.5,0,0,0.0,2,2,1.0,1,2,0,0,0,6,0,9.6,5748,2023-02-27T00:00:00,1
2022-23,202685,Jonas Valanciunas,NOP,0022200922,ORL,L,23.246666666666666,2,4,0.5,0,0,0.0,4,4,1.0,0,5,2,3,2,8,3,17.0,3829,2023-02-27T00:00:00,1
2022-23,201933,Blake Griffin,BOS,0022200921,NYK,L,5.6,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,2,0,-11,1.7,6624,2023-02-27T00:00:00,0
2022-23,1630587,Isaiah Livers,DET,0022200919,CHA,L,8.316666666666666,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,-9,3.0,6337,2023-02-27T00:00:00,0
2022-23,1630208,Nick Richards,CHA,0022200919,DET,W,18.283333333333335,2,5,0.4,0,0,0.0,5,6,0.833,2,7,0,0,2,9,-2,22.8,4951,2023-02-27T00:00:00,1
2022-23,1626179,Terry Rozier,CHA,0022200919,DET,W,37.93333333333333,9,19,0.474,3,8,0.375,1,1,1.0,0,3,3,1,3,22,11,32.1,435,2023-02-27T00:00:00,1
2022-23,1630539,Kai Jones,CHA,0022200919,DET,W,10.633333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,3,0,0,0,2,7,11.6,6114,2023-02-27T00:00:00,1
2022-23,1627777,Georges Niang,PHI,0022200920,MIA,L,7.35,1,3,0.333,0,2,0.0,0,0,0.0,0,1,0,0,2,2,-12,3.2,6439,2023-02-27T00:00:00,1
2022-23,201143,Al Horford,BOS,0022200921,NYK,L,27.883333333333333,5,9,0.556,3,7,0.429,0,0,0.0,0,2,1,0,1,13,-2,16.9,2735,2023-02-27T00:00:00,0
2022-23,1629656,Quentin Grimes,NYK,0022200921,BOS,W,21.366666666666667,2,5,0.4,1,3,0.333,0,0,0.0,0,0,4,0,0,5,0,14.0,4249,2023-02-27T00:00:00,1
2022-23,1628963,Marvin Bagley III,DET,0022200919,CHA,L,24.466666666666665,10,16,0.625,0,2,0.0,1,3,0.333,4,8,1,2,3,21,-1,34.9,3547,2023-02-27T00:00:00,0
2022-23,1628369,Jayson Tatum,BOS,0022200921,NYK,L,36.68333333333333,6,18,0.333,1,9,0.111,1,1,1.0,2,5,9,4,1,14,-18,34.9,648,2023-02-27T00:00:00,0
2022-23,1628977,Hamidou Diallo,DET,0022200919,CHA,L,33.05,10,15,0.667,0,1,0.0,3,6,0.5,1,2,2,1,5,23,-11,37.6,1478,2023-02-27T00:00:00,0
2022-23,1630163,LaMelo Ball,CHA,0022200919,DET,W,20.983333333333334,6,9,0.667,6,7,0.857,0,1,0.0,0,6,5,5,3,18,14,27.7,4333,2023-02-27T00:00:00,1
2022-23,203468,CJ McCollum,NOP,0022200922,ORL,L,36.1,8,18,0.444,1,8,0.125,1,2,0.5,2,0,6,3,5,18,-2,29.4,767,2023-02-27T00:00:00,1
2022-23,203954,Joel Embiid,PHI,0022200920,MIA,L,33.583333333333336,10,17,0.588,0,1,0.0,7,7,1.0,3,9,2,6,4,27,-2,41.4,1345,2023-02-27T00:00:00,1
2022-23,1630178,Tyrese Maxey,PHI,0022200920,MIA,L,27.45,8,16,0.5,4,7,0.571,3,4,0.75,0,1,2,2,6,23,0,25.2,2847,2023-02-27T00:00:00,1
2022-23,201935,James Harden,PHI,0022200920,MIA,L,39.266666666666666,5,14,0.357,3,8,0.375,7,8,0.875,1,5,12,4,1,20,10,47.2,249,2023-02-27T00:00:00,1
2022-23,1630202,Payton Pritchard,BOS,0022200921,NYK,L,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,1.2,7084,2023-02-27T00:00:00,0
2022-23,1629639,Tyler Herro,MIA,0022200920,PHI,W,34.62833333333333,3,13,0.231,2,9,0.222,0,0,0.0,1,2,2,0,1,8,3,17.6,1102,2023-02-27T00:00:00,0
2022-23,1626162,Kelly Oubre Jr.,CHA,0022200919,DET,W,27.566666666666666,6,12,0.5,3,6,0.5,3,3,1.0,0,5,0,2,5,18,1,28.0,2822,2023-02-27T00:00:00,1
