SEASON_YEAR,PLAYER_ID,PLAYER_NAME,GAME_ID,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME,PLAYER_USG_PCT,TEAM_DEF_RATING,TEAM_PACE,TEAM_ID,MATCHUP_ID
2023-24,1631104,Blake Wesley,22300696,L,12.616666666666667,2,4,0.5,0,1,0.0,0,0,0.0,0,3,6,0,2,4,3,16.6,16087,2024-02-02,1,0.5,108.7,102.08,1610612759,1610612740
2023-24,1631104,Blake Wesley,22300681,L,11.616666666666667,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,2,1,4,-9,7.7,16528,2024-01-31,1,0.5,95.6,101.34,1610612759,1610612753
2023-24,1631104,Blake Wesley,22300665,L,11.983333333333333,2,4,0.5,1,1,1.0,2,2,1.0,0,1,2,1,3,7,2,22.2,16395,2024-01-29,1,0.717,108.2,103.02,1610612759,1610612764
2023-24,1631104,Blake Wesley,22300649,W,19.5,1,2,0.5,0,0,0.0,0,0,0.0,0,0,3,1,1,2,-17,8.5,12516,2024-01-27,1,0.5,123.4,91.6,1610612759,1610612750
2023-24,1631104,Blake Wesley,22300641,W,23.716666666666665,0,5,0.0,0,1,0.0,1,2,0.5,0,2,8,1,1,1,-8,20.4,10066,2024-01-26,1,0.085,111.1,104.9,1610612759,1610612757
2023-24,1631104,Blake Wesley,22300622,L,28.37,5,5,1.0,1,1,1.0,1,3,0.333,1,3,6,4,4,12,-7,24.8,7161,2024-01-24,1,0.949,109.6,103.52,1610612759,1610612760
2023-24,1631104,Blake Wesley,22300608,L,18.85,3,6,0.5,0,2,0.0,0,0,0.0,1,1,2,0,1,6,3,14.4,12882,2024-01-22,0,0.5,123.1,99.74,1610612759,1610612755
2023-24,1631104,Blake Wesley,22300594,W,15.133333333333333,3,4,0.75,0,0,0.0,0,0,0.0,1,0,3,1,1,6,0,13.7,14896,2024-01-20,0,0.75,120.1,110.12,1610612759,1610612764
2023-24,1631104,Blake Wesley,22300584,L,14.783333333333331,4,6,0.667,0,1,0.0,1,1,1.0,0,1,2,0,3,9,-5,13.2,15074,2024-01-19,0,0.699,123.1,98.26,1610612759,1610612766
2023-24,1631104,Blake Wesley,22300571,L,7.416666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,1,2,1,1,0,3,3.2,17820,2024-01-17,0,0.0,98.9,99.7,1610612759,1610612738
2023-24,1631104,Blake Wesley,22300559,L,12.633333333333333,1,4,0.25,0,2,0.0,1,2,0.5,1,1,3,1,0,3,-6,8.9,16080,2024-01-15,0,0.307,88.8,110.36,1610612759,1610612737
2023-24,1631104,Blake Wesley,22300548,L,11.15,1,3,0.333,0,2,0.0,0,0,0.0,0,1,3,0,2,2,5,7.7,16703,2024-01-13,1,0.333,113.6,101.46,1610612759,1610612741
2023-24,1631104,Blake Wesley,22300541,W,16.616666666666667,2,3,0.667,0,0,0.0,0,0,0.0,0,2,3,0,3,4,3,13.9,14114,2024-01-12,1,0.667,122.8,107.64,1610612759,1610612766
2023-24,1631104,Blake Wesley,22300519,W,6.45,4,4,1.0,0,0,0.0,1,1,1.0,0,1,0,0,2,9,4,10.2,18104,2024-01-10,0,1.014,128.9,101.8,1610612759,1610612765
2023-24,1631104,Blake Wesley,22300497,L,11.5,1,2,0.5,0,1,0.0,1,2,0.5,0,2,0,2,1,3,-7,3.4,16573,2024-01-07,0,0.521,116.5,99.96,1610612759,1610612739
2023-24,1631104,Blake Wesley,22300477,L,14.933333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,3,0,6,2.7,15000,2024-01-04,1,0.0,115.8,105.42,1610612759,1610612749
2023-24,1631104,Blake Wesley,22300460,L,21.383333333333333,5,8,0.625,0,2,0.0,0,2,0.0,0,1,1,1,4,10,-4,17.7,11407,2024-01-02,0,0.563,93.2,101.56,1610612759,1610612763
2023-24,1631104,Blake Wesley,22300448,L,16.583333333333332,0,3,0.0,0,2,0.0,1,2,0.5,1,1,6,1,2,1,1,11.4,14128,2023-12-31,1,0.129,95.0,104.48,1610612759,1610612738
2023-24,1631104,Blake Wesley,22300427,W,1.0333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,-2,0.0,20174,2023-12-28,0,0.0,116.5,103.7,1610612759,1610612757
2023-24,1631104,Blake Wesley,22300412,L,10.166666666666666,1,4,0.25,0,0,0.0,1,2,0.5,1,1,4,0,2,3,-2,11.4,17017,2023-12-26,1,0.307,114.3,104.46,1610612759,1610612762
2023-24,1631104,Blake Wesley,22300398,L,11.983333333333333,2,3,0.667,0,0,0.0,1,2,0.5,0,1,3,0,1,5,7,19.7,16395,2023-12-23,0,0.644,107.6,110.9,1610612759,1610612742
2023-24,1631104,Blake Wesley,22300376,L,2.8,1,1,1.0,0,0,0.0,1,2,0.5,0,0,2,0,0,3,1,6.0,19490,2023-12-21,0,0.798,96.9,99.94,1610612759,1610612741
2023-24,1631104,Blake Wesley,22300331,W,1.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0,0,0,-3,1.5,19878,2023-12-15,1,0.0,124.8,100.84,1610612759,1610612747
2023-24,1631104,Blake Wesley,22300278,L,2.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2,0,0,0,1,3.0,19490,2023-12-01,0,0.0,103.4,101.12,1610612759,1610612740
2023-24,1631104,Blake Wesley,22300032,L,3.765,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,-15,0.0,19132,2023-11-17,1,0.0,108.0,108.34,1610612759,1610612758
2023-24,1631104,Blake Wesley,22300161,L,3.1,2,3,0.667,0,0,0.0,0,0,0.0,1,1,1,0,0,4,0,7.9,19374,2023-11-08,0,0.667,107.4,99.2,1610612759,1610612752
2023-24,1631104,Blake Wesley,22300146,L,7.583333333333333,1,4,0.25,0,0,0.0,0,0,0.0,0,0,1,0,2,2,-1,3.5,17765,2023-11-06,0,0.25,104.5,108.66,1610612759,1610612754
2023-24,1631104,Blake Wesley,22300099,L,6.916666666666667,0,1,0.0,0,1,0.0,1,2,0.5,0,0,1,1,0,1,-13,4.5,17956,2023-10-29,0,0.266,78.3,106.64,1610612759,1610612746
2023-24,1626246,Boban Marjanovic,22300692,W,3.883333333333333,2,2,1.0,0,0,0.0,2,2,1.0,1,3,0,1,0,6,1,9.8,19082,2024-02-02,1,1.042,124.4,107.14,1610612745,1610612761
2023-24,1626246,Boban Marjanovic,22300635,W,6.75,1,1,1.0,0,0,0.0,1,2,0.5,0,3,0,1,0,3,-3,5.6,17999,2024-01-26,0,0.798,130.6,106.36,1610612745,1610612766
2023-24,1626246,Boban Marjanovic,22300623,L,0.0266666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,-3,0.0,20410,2024-01-24,1,0.0,126.4,95.66,1610612745,1610612757
2023-24,1626246,Boban Marjanovic,22300542,L,6.65,1,4,0.25,0,0,0.0,0,1,0.0,1,2,0,0,1,2,0,5.6,18034,2024-01-13,0,0.225,102.5,109.1,1610612745,1610612738
2023-24,1626246,Boban Marjanovic,22300485,L,4.083333333333333,1,3,0.333,0,0,0.0,0,0,0.0,2,1,0,0,0,2,-3,5.6,19001,2024-01-05,1,0.333,90.8,103.2,1610612745,1610612750
2023-24,1626246,Boban Marjanovic,22300453,W,6.083333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,-10,2.7,18234,2024-01-01,1,0.0,128.8,104.22,1610612745,1610612765
2023-24,1626246,Boban Marjanovic,22300163,W,6.283333333333333,3,4,0.75,0,0,0.0,0,1,0.0,2,5,0,0,1,6,3,14.4,18163,2023-11-08,1,0.676,127.5,99.96,1610612745,1610612747
2023-24,1626246,Boban Marjanovic,22300153,W,6.5,0,3,0.0,0,1,0.0,0,0,0.0,0,1,2,0,0,0,-11,7.2,18085,2023-11-06,1,0.0,131.4,92.84,1610612745,1610612758
2023-24,1626246,Boban Marjanovic,22300083,L,7.45,2,2,1.0,0,0,0.0,0,0,0.0,0,0,1,0,1,4,3,5.5,17809,2023-10-27,0,1.0,105.4,103.3,1610612745,1610612759
2023-24,1626171,Bobby Portis,22300915,L,25.716666666666665,6,13,0.462,0,4,0.0,2,2,1.0,1,7,0,0,2,14,-11,23.6,8839,2024-03-08,0,0.504,119.0,100.92,1610612749,1610612747
2023-24,1626171,Bobby Portis,22300899,L,23.776666666666667,8,13,0.615,2,4,0.5,2,2,1.0,0,6,1,5,5,20,-24,23.7,10032,2024-03-06,0,0.72,86.0,103.34,1610612749,1610612744
2023-24,1626171,Bobby Portis,22300880,W,29.95,12,18,0.667,2,3,0.667,2,2,1.0,1,15,2,1,4,28,14,49.2,6138,2024-03-04,1,0.742,118.5,99.66,1610612749,1610612746
2023-24,1626171,Bobby Portis,22300864,W,26.166666666666668,4,13,0.308,1,5,0.2,2,4,0.5,3,6,1,0,1,11,3,32.3,8545,2024-03-01,0,0.373,117.6,97.06,1610612749,1610612741
2023-24,1626171,Bobby Portis,22300849,W,27.98333333333333,5,11,0.455,0,3,0.0,4,5,0.8,1,9,4,1,0,14,8,40.0,7396,2024-02-29,0,0.53,117.1,94.8,1610612749,1610612766
2023-24,1626171,Bobby Portis,22300840,W,20.4,9,16,0.563,2,4,0.5,1,1,1.0,3,5,3,1,2,21,34,34.1,11976,2024-02-27,1,0.639,128.2,96.2,1610612749,1610612766
2023-24,1626171,Bobby Portis,22300817,W,18.6,7,11,0.636,3,4,0.75,0,0,0.0,1,4,1,2,2,17,-3,31.5,13019,2024-02-25,0,0.773,120.3,98.88,1610612749,1610612755
2023-24,1626171,Bobby Portis,22300808,W,21.683333333333334,7,13,0.538,0,2,0.0,0,0,0.0,1,4,1,0,1,14,-4,21.5,11228,2024-02-23,0,0.538,115.5,99.36,1610612749,1610612750
2023-24,1626171,Bobby Portis,22300790,L,24.766666666666666,7,12,0.583,1,1,1.0,0,0,0.0,3,4,2,2,1,15,0,24.4,9415,2024-02-15,0,0.625,108.1,101.08,1610612749,1610612763
2023-24,1626171,Bobby Portis,22300773,L,25.5,6,12,0.5,2,5,0.4,2,2,1.0,1,3,2,0,2,16,-25,23.8,8972,2024-02-13,1,0.621,96.2,101.38,1610612749,1610612748
2023-24,1626171,Bobby Portis,22300767,W,25.35,6,14,0.429,1,3,0.333,0,0,0.0,1,7,3,3,2,13,8,24.1,9059,2024-02-12,1,0.464,116.8,99.2,1610612749,1610612743
2023-24,1626171,Bobby Portis,22300745,W,20.98333333333333,7,14,0.5,3,4,0.75,1,1,1.0,2,5,1,1,3,18,13,29.9,11655,2024-02-09,1,0.623,118.2,100.16,1610612749,1610612766
2023-24,1626171,Bobby Portis,22300738,L,29.2,5,12,0.417,0,2,0.0,2,2,1.0,4,5,3,3,3,12,-21,27.3,6606,2024-02-08,1,0.466,115.3,90.54,1610612749,1610612750
2023-24,1626171,Bobby Portis,22300725,L,31.183333333333334,2,9,0.222,1,4,0.25,0,0,0.0,3,6,2,1,1,5,3,32.8,5357,2024-02-06,0,0.278,101.9,104.44,1610612749,1610612756
2023-24,1626171,Bobby Portis,22300711,L,36.345,11,20,0.55,4,7,0.571,1,1,1.0,1,6,0,1,2,27,-18,43.4,2050,2024-02-04,0,0.66,108.0,101.78,1610612749,1610612762
2023-24,1626171,Bobby Portis,22300702,W,31.183333333333334,4,10,0.4,0,3,0.0,4,5,0.8,3,7,2,0,3,12,-3,30.0,5357,2024-02-03,0,0.492,121.7,105.06,1610612749,1610612742
2023-24,1626171,Bobby Portis,22300683,L,22.08,5,7,0.714,1,2,0.5,0,0,0.0,2,4,0,1,0,11,-11,17.2,11008,2024-01-31,0,0.786,112.7,100.44,1610612749,1610612757
2023-24,1626171,Bobby Portis,22300667,L,24.74333333333333,2,13,0.154,2,6,0.333,3,4,0.75,2,10,2,0,3,9,-14,26.4,9443,2024-01-29,0,0.305,105.9,100.78,1610612749,1610612743
2023-24,1626171,Bobby Portis,22300648,W,22.15,9,15,0.6,2,5,0.4,0,0,0.0,1,6,2,1,6,20,2,33.4,10963,2024-01-27,1,0.667,134.3,105.92,1610612749,1610612740
2023-24,1626171,Bobby Portis,22300639,L,21.675,4,8,0.5,3,3,1.0,1,2,0.5,1,7,0,1,3,12,-3,23.6,11241,2024-01-26,1,0.676,96.6,103.6,1610612749,1610612739
2023-24,1626171,Bobby Portis,22300624,W,25.316666666666663,2,6,0.333,0,1,0.0,4,4,1.0,0,6,0,1,1,8,-4,14.2,9082,2024-01-24,1,0.515,120.8,104.46,1610612749,1610612739
2023-24,1626171,Bobby Portis,22300606,W,25.25,2,5,0.4,0,3,0.0,3,4,0.75,1,3,0,0,3,7,-13,14.8,9120,2024-01-22,0,0.518,113.0,106.86,1610612749,1610612765
2023-24,1626171,Bobby Portis,22300592,W,16.7,2,4,0.5,0,0,0.0,0,0,0.0,0,3,0,0,0,4,-12,7.6,14063,2024-01-20,0,0.5,129.9,108.32,1610612749,1610612765
2023-24,1626171,Bobby Portis,22300572,L,21.183333333333334,6,11,0.545,1,4,0.25,3,4,0.75,2,4,3,1,0,16,-8,29.7,11521,2024-01-17,0,0.627,94.6,100.88,1610612749,1610612739
2023-24,1626171,Bobby Portis,22300552,W,25.55,9,11,0.818,2,2,1.0,2,2,1.0,2,8,1,2,1,22,10,33.5,8938,2024-01-14,1,0.926,123.2,104.1,1610612749,1610612758
